Tempo (s),RPM
3.799,2010.0
3.809,2010.0
3.819,2010.0
3.829,2010.0
3.84,2010.0
3.849,2010.0
3.859,2010.0
3.869,1980.0
3.879,2010.0
3.889,1980.0
3.899,2010.0
3.909,2010.0
3.919,1980.0
3.929,2010.0
3.939,2010.0
3.949,1980.0
3.959,1980.0
3.969,2010.0
3.979,2010.0
3.989,2010.0
3.999,2010.0
4.009,2010.0
4.019,1980.0
4.029,2010.0
4.039,1980.0
4.049,2040.0
4.31,2010.0
4.319,1980.0
4.329,1980.0
4.339,1980.0
4.349,2010.0
4.359,1980.0
4.369,1980.0
4.379,1980.0
4.389,1980.0
4.399,2010.0
4.409,1980.0
4.419,1980.0
4.429,1980.0
4.439,1980.0
4.449,1980.0
4.459,1980.0
4.469,1980.0
4.48,1980.0
4.489,2010.0
4.499,1980.0
4.509,2010.0
4.519,1980.0
4.529,2010.0
4.539,1980.0
4.549,2010.0
4.559,2010.0
4.569,1980.0
4.579,1980.0
4.589,2010.0
4.599,1980.0
4.609,1980.0
4.619,2010.0
4.629,1980.0
4.639,2010.0
4.649,1980.0
4.659,1980.0
4.669,1980.0
4.679,2010.0
4.689,1980.0
4.699,2010.0
4.709,1980.0
4.719,2010.0
4.729,1980.0
4.739,2010.0
4.749,1980.0
4.759,1980.0
4.769,1980.0
4.78,1980.0
4.789,2010.0
4.799,2010.0
4.809,1980.0
4.819,2010.0
4.829,1980.0
4.839,2010.0
4.849,2010.0
4.859,2010.0
4.869,1980.0
4.879,2010.0
4.889,2010.0
4.899,1980.0
4.909,2010.0
4.919,1980.0
4.929,2010.0
4.939,2010.0
4.95,2010.0
4.959,1980.0
4.969,2010.0
4.979,2010.0
4.989,1980.0
4.999,1980.0
5.009,2010.0
5.019,1980.0
5.029,2010.0
5.039,2010.0
5.049,1980.0
5.059,1980.0
5.069,1980.0
5.079,1980.0
5.089,2010.0
5.099,2010.0
5.109,1980.0
5.12,2010.0
5.129,2010.0
5.139,1980.0
5.149,2010.0
5.159,2010.0
5.169,1980.0
5.179,2010.0
5.189,2010.0
5.199,1980.0
5.209,2010.0
5.219,2010.0
5.229,2010.0
5.239,1980.0
5.249,2010.0
5.259,2010.0
5.269,2010.0
5.279,1980.0
5.289,1980.0
5.299,1980.0
5.309,2010.0
5.319,1980.0
5.329,1980.0
5.339,2010.0
5.349,1980.0
5.359,2010.0
5.369,2010.0
5.379,1980.0
5.389,1980.0
5.399,2010.0
5.409,1980.0
5.42,1980.0
5.429,2010.0
5.439,2010.0
5.449,1980.0
5.459,2010.0
5.469,1980.0
5.479,2010.0
5.489,2010.0
5.499,1980.0
5.509,1980.0
5.519,2010.0
5.529,1980.0
5.539,1980.0
5.549,2010.0
5.559,1980.0
5.569,1980.0
5.579,1980.0
5.59,1980.0
5.599,1980.0
5.609,1980.0
5.619,2010.0
5.629,1980.0
5.639,2010.0
5.649,1980.0
5.659,2010.0
5.669,1980.0
5.679,2010.0
5.689,1980.0
5.699,2010.0
5.709,1980.0
5.719,1980.0
5.729,2010.0
5.739,2010.0
5.749,1980.0
5.76,1980.0
5.769,1950.0
5.779,2010.0
5.789,2010.0
5.799,1980.0
5.809,2010.0
5.819,2010.0
5.829,1980.0
5.839,2010.0
5.849,2010.0
5.859,1980.0
5.869,2010.0
5.879,2010.0
5.889,2010.0
5.899,2010.0
5.909,2010.0
5.919,1980.0
5.929,2010.0
5.939,2010.0
5.949,1980.0
5.959,1980.0
5.969,2010.0
5.979,1980.0
5.989,1980.0
5.999,2010.0
6.009,2010.0
6.019,1980.0
6.029,2010.0
6.039,1980.0
6.049,2010.0
6.06,2010.0
6.069,2010.0
6.079,1980.0
6.089,1980.0
6.099,2010.0
6.109,1950.0
6.119,2010.0
6.129,1980.0
6.139,1980.0
6.149,1980.0
6.159,1980.0
6.169,1980.0
6.179,1980.0
6.189,1980.0
6.199,1980.0
6.459,2010.0
6.469,1980.0
6.479,2010.0
6.489,1980.0
6.499,1980.0
6.509,2010.0
6.519,1980.0
6.529,2010.0
6.539,2010.0
6.549,1980.0
6.559,1980.0
6.569,2010.0
6.579,1980.0
6.589,1980.0
6.599,2010.0
6.609,2010.0
6.619,2010.0
6.629,2010.0
6.639,1980.0
6.649,2010.0
6.659,2010.0
6.669,1980.0
6.679,1980.0
6.689,2010.0
6.7,2010.0
6.709,1980.0
6.719,2040.0
6.729,1980.0
6.739,2010.0
6.749,2010.0
6.759,2010.0
6.769,2010.0
6.779,2010.0
6.789,1980.0
6.799,2010.0
6.809,2010.0
6.819,1980.0
6.829,1980.0
6.839,2010.0
6.849,2010.0
6.859,1980.0
6.87,1980.0
6.879,1950.0
6.889,1980.0
6.899,2010.0
6.909,1980.0
6.919,1980.0
6.929,2010.0
6.939,2010.0
6.949,1980.0
6.959,2010.0
6.969,2010.0
6.979,1980.0
6.989,1980.0
6.999,2010.0
7.009,2010.0
7.019,2010.0
7.029,2010.0
7.04,1980.0
7.049,2010.0
7.059,2010.0
7.069,2010.0
7.079,2010.0
7.089,2010.0
7.099,2010.0
7.109,2010.0
7.119,2010.0
7.129,2010.0
7.139,2010.0
7.149,2010.0
7.159,2010.0
7.169,2010.0
7.179,2010.0
7.189,1980.0
7.199,2010.0
7.209,2010.0
7.219,1980.0
7.229,2010.0
7.239,2010.0
7.249,2010.0
7.259,2010.0
7.269,1980.0
7.279,2010.0
7.289,2010.0
7.299,1980.0
7.309,2010.0
7.319,2010.0
7.329,2010.0
7.34,1980.0
7.349,2010.0
7.359,2010.0
7.369,2010.0
7.379,2010.0
7.389,1980.0
7.399,1980.0
7.409,2010.0
7.419,1980.0
7.429,2010.0
7.439,2010.0
7.449,1980.0
7.459,1980.0
7.469,2010.0
7.479,2010.0
7.489,1980.0
7.499,2010.0
7.51,1980.0
7.519,2010.0
7.529,2010.0
7.539,1980.0
7.549,1980.0
7.559,2010.0
7.569,2010.0
7.579,1980.0
7.589,2010.0
7.599,1980.0
7.609,1980.0
7.619,1980.0
7.629,2010.0
7.639,1980.0
7.649,2010.0
7.659,2010.0
7.669,1980.0
7.68,2010.0
7.689,2010.0
7.699,1980.0
7.709,2010.0
7.719,2010.0
7.729,1980.0
7.739,2010.0
7.749,1980.0
7.759,2010.0
7.769,2010.0
7.779,1980.0
7.789,2010.0
7.799,1980.0
7.809,2010.0
7.819,2010.0
7.829,1980.0
7.839,2010.0
7.849,2010.0
7.859,2010.0
7.869,1980.0
7.879,2010.0
7.889,1980.0
7.899,1980.0
7.909,1980.0
7.919,2010.0
7.929,2010.0
7.939,1980.0
7.949,2010.0
7.959,2010.0
7.969,1980.0
7.98,2040.0
7.989,1980.0
7.999,2010.0
8.009,2010.0
8.019,2010.0
8.029,1980.0
8.039,2010.0
8.049,2010.0
8.059,2010.0
8.069,2010.0
8.079,2010.0
8.089,2010.0
8.099,2010.0
8.109,2010.0
8.119,1980.0
8.129,2010.0
8.139,2010.0
8.15,2010.0
8.159,2010.0
8.169,2010.0
8.179,1980.0
8.189,2040.0
8.199,1980.0
8.209,1980.0
8.219,2010.0
8.229,1980.0
8.239,1980.0
8.249,2010.0
8.259,1980.0
8.269,1980.0
8.279,2010.0
8.289,1980.0
8.299,1980.0
8.309,2010.0
8.32,1980.0
8.329,2010.0
8.339,2010.0
8.349,1980.0
8.609,2010.0
8.62,2010.0
8.629,1980.0
8.639,2010.0
8.649,1980.0
8.659,2010.0
8.669,2010.0
8.679,1980.0
8.689,1980.0
8.699,1980.0
8.709,2010.0
8.719,1980.0
8.729,2010.0
8.739,2010.0
8.749,1980.0
8.759,2010.0
8.769,2010.0
8.779,1980.0
8.79,2010.0
8.799,2010.0
8.809,2010.0
8.819,2010.0
8.829,1980.0
8.839,2010.0
8.849,2010.0
8.859,2010.0
8.869,1980.0
8.879,2040.0
8.889,1980.0
8.899,2010.0
8.909,2010.0
8.919,1980.0
8.929,2010.0
8.939,2010.0
8.949,1980.0
8.96,2010.0
8.969,1980.0
8.979,2010.0
8.989,1980.0
8.999,1980.0
9.009,1980.0
9.019,2010.0
9.029,1980.0
9.039,2010.0
9.049,1980.0
9.059,2010.0
9.069,2010.0
9.079,2010.0
9.089,1980.0
9.099,2010.0
9.109,1980.0
9.119,2010.0
9.129,2010.0
9.139,1980.0
9.149,2010.0
9.159,2010.0
9.169,1980.0
9.179,2010.0
9.189,2010.0
9.199,1980.0
9.209,1980.0
9.219,2010.0
9.229,2010.0
9.239,2010.0
9.249,2010.0
9.26,2010.0
9.269,2010.0
9.279,2010.0
9.289,1980.0
9.299,2010.0
9.309,1980.0
9.319,2010.0
9.329,2010.0
9.339,2010.0
9.349,1980.0
9.359,2010.0
9.369,1980.0
9.379,2010.0
9.389,2010.0
9.399,2010.0
9.409,1980.0
9.419,2010.0
9.43,2010.0
9.439,1980.0
9.449,2010.0
9.459,2010.0
9.469,2010.0
9.479,2010.0
9.489,1980.0
9.499,2010.0
9.509,2010.0
9.519,1980.0
9.529,2010.0
9.539,2010.0
9.549,1980.0
9.559,2010.0
9.569,1980.0
9.579,2010.0
9.589,1980.0
9.6,2010.0
9.609,1980.0
9.619,1980.0
9.629,2010.0
9.639,2010.0
9.649,1980.0
9.659,2010.0
9.669,2010.0
9.679,1980.0
9.689,2010.0
9.699,2010.0
9.709,1980.0
9.719,2010.0
9.729,1980.0
9.739,2010.0
9.749,2010.0
9.759,1980.0
9.769,2010.0
9.779,2010.0
9.789,2010.0
9.799,1980.0
9.809,2010.0
9.819,2010.0
9.829,1980.0
9.839,2010.0
