Tempo (s),RPM
3.84,1500.0
3.849,1530.0
3.859,1500.0
3.869,1500.0
3.879,1500.0
3.889,1500.0
3.899,1500.0
3.909,1500.0
3.919,1500.0
3.929,1500.0
3.939,1500.0
3.949,1500.0
3.959,1500.0
3.969,1500.0
3.979,1500.0
3.989,1500.0
3.999,1500.0
4.009,1530.0
4.019,1500.0
4.029,1500.0
4.039,1500.0
4.049,1500.0
4.059,1500.0
4.069,1500.0
4.079,1500.0
4.089,1500.0
4.099,1500.0
4.109,1500.0
4.119,1500.0
4.129,1500.0
4.14,1500.0
4.149,1470.0
4.159,1500.0
4.169,1500.0
4.179,1500.0
4.189,1500.0
4.199,1500.0
4.209,1500.0
4.219,1500.0
4.229,1470.0
4.239,1500.0
4.249,1500.0
4.259,1500.0
4.269,1470.0
4.279,1500.0
4.289,1500.0
4.299,1500.0
4.31,1470.0
4.319,1500.0
4.329,1500.0
4.339,1500.0
4.349,1500.0
4.359,1500.0
4.369,1500.0
4.379,1500.0
4.389,1500.0
4.399,1500.0
4.409,1500.0
4.419,1500.0
4.429,1500.0
4.439,1500.0
4.449,1500.0
4.459,1500.0
4.469,1500.0
4.759,1500.0
4.769,1500.0
4.78,1500.0
4.789,1500.0
4.799,1500.0
4.809,1500.0
4.819,1500.0
4.829,1500.0
4.839,1500.0
4.849,1470.0
4.859,1500.0
4.869,1500.0
4.879,1500.0
4.889,1500.0
4.899,1500.0
4.909,1500.0
4.919,1500.0
4.929,1500.0
4.939,1500.0
4.95,1470.0
4.959,1500.0
4.969,1500.0
4.979,1500.0
4.989,1500.0
4.999,1500.0
5.009,1500.0
5.019,1500.0
5.029,1500.0
5.039,1500.0
5.049,1530.0
5.059,1500.0
5.069,1500.0
5.079,1500.0
5.089,1500.0
5.099,1500.0
5.109,1500.0
5.12,1500.0
5.129,1500.0
5.139,1500.0
5.149,1500.0
5.159,1470.0
5.169,1500.0
5.179,1500.0
5.189,1470.0
5.199,1470.0
5.209,1500.0
5.219,1500.0
5.229,1470.0
5.239,1500.0
5.249,1500.0
5.259,1500.0
5.269,1470.0
5.279,1470.0
5.289,1470.0
5.299,1470.0
5.309,1470.0
5.319,1470.0
5.329,1470.0
5.339,1470.0
5.349,1470.0
5.359,1470.0
5.369,1470.0
5.379,1470.0
5.389,1440.0
5.399,1440.0
5.409,1470.0
5.42,1440.0
5.429,1410.0
5.439,1410.0
5.449,1410.0
5.459,1410.0
5.469,1380.0
5.479,1410.0
5.489,1410.0
5.499,1410.0
5.509,1380.0
5.519,1410.0
5.529,1410.0
5.539,1440.0
5.549,1440.0
5.559,1410.0
5.569,1440.0
5.579,1440.0
5.59,1440.0
5.599,1440.0
5.609,1440.0
5.619,1440.0
5.629,1440.0
5.639,1440.0
5.649,1440.0
5.659,1440.0
5.669,1440.0
5.679,1440.0
5.689,1440.0
5.699,1440.0
5.709,1410.0
5.719,1440.0
5.729,1410.0
5.739,1440.0
5.749,1440.0
5.76,1410.0
5.769,1440.0
5.779,1440.0
5.789,1440.0
5.799,1440.0
5.809,1410.0
5.819,1440.0
5.829,1410.0
5.839,1410.0
5.849,1380.0
5.859,1410.0
5.869,1380.0
5.879,1410.0
5.889,1380.0
5.899,1380.0
5.909,1380.0
5.919,1380.0
5.929,1410.0
5.939,1380.0
5.949,1380.0
5.959,1380.0
5.969,1380.0
5.979,1380.0
5.989,1350.0
5.999,1410.0
6.009,1380.0
6.019,1380.0
6.029,1410.0
6.039,1380.0
6.049,1410.0
6.06,1410.0
6.069,1410.0
6.079,1410.0
6.089,1440.0
6.099,1410.0
6.109,1440.0
6.119,1440.0
6.129,1440.0
6.139,1410.0
6.149,1410.0
6.159,1410.0
6.169,1440.0
6.179,1410.0
6.189,1410.0
6.199,1380.0
6.209,1380.0
6.219,1410.0
6.23,1380.0
6.239,1410.0
6.249,1410.0
6.259,1440.0
6.269,1440.0
6.279,1440.0
6.289,1440.0
6.299,1440.0
6.309,1440.0
6.319,1380.0
6.329,1410.0
6.339,1410.0
6.349,1410.0
6.359,1410.0
6.369,1410.0
6.379,1410.0
6.389,1410.0
6.4,1410.0
6.409,1410.0
6.419,1380.0
6.429,1410.0
6.439,1410.0
6.449,1410.0
6.459,1380.0
6.469,1410.0
6.479,1410.0
6.489,1350.0
6.499,1380.0
6.509,1350.0
6.519,1380.0
6.529,1380.0
6.539,1380.0
6.549,1350.0
6.559,1380.0
6.569,1380.0
6.579,1350.0
6.589,1380.0
6.599,1380.0
6.609,1410.0
6.619,1380.0
6.629,1410.0
6.639,1410.0
6.649,1440.0
6.659,1410.0
6.669,1410.0
6.679,1440.0
6.689,1440.0
6.7,1410.0
6.709,1440.0
6.719,1410.0
6.729,1440.0
6.739,1440.0
6.749,1410.0
6.759,1440.0
6.769,1410.0
6.779,1440.0
6.789,1410.0
6.799,1440.0
6.809,1410.0
6.819,1440.0
6.829,1440.0
6.839,1440.0
6.849,1470.0
7.139,1470.0
7.149,1440.0
7.159,1410.0
7.169,1440.0
7.179,1410.0
7.189,1410.0
7.199,1410.0
7.209,1380.0
7.219,1380.0
7.229,1380.0
7.239,1380.0
7.249,1350.0
7.259,1350.0
7.269,1320.0
7.279,1320.0
7.289,1320.0
7.299,1290.0
7.309,1290.0
7.319,1290.0
7.329,1260.0
