PWM,RPM
105.216,1500.0
105.216,1500.0
105.216,1500.0
105.12,1530.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
104.928,1530.0
104.832,1500.0
104.832,1500.0
104.832,1500.0
104.832,1500.0
104.832,1500.0
104.928,1470.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
105.024,1500.0
104.928,1530.0
104.832,1500.0
104.832,1500.0
104.832,1500.0
104.832,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.16,1530.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.872,1500.0
103.872,1500.0
103.968,1470.0
103.968,1530.0
103.872,1500.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.16,1470.0
104.256,1500.0
104.352,1470.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.448,1500.0
104.352,1530.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.16,1530.0
104.064,1500.0
104.064,1500.0
104.16,1470.0
104.16,1530.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.872,1500.0
103.872,1500.0
103.968,1470.0
103.968,1530.0
103.872,1500.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.968,1470.0
104.064,1500.0
103.968,1530.0
103.872,1500.0
103.968,1470.0
104.064,1500.0
103.968,1530.0
103.872,1500.0
103.872,1500.0
103.968,1470.0
103.968,1530.0
103.872,1500.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.16,1470.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.256,1500.0
104.16,1530.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
103.968,1530.0
103.872,1500.0
103.872,1500.0
103.872,1500.0
103.872,1500.0
103.872,1500.0
103.872,1500.0
103.968,1470.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.064,1500.0
104.16,1470.0
104.352,1470.0
104.448,1500.0
104.448,1500.0
104.544,1470.0
104.736,1470.0
104.832,1500.0
104.928,1470.0
105.216,1440.0
105.6,1440.0
105.888,1470.0
106.176,1440.0
106.656,1410.0
107.232,1410.0
107.712,1440.0
108.192,1410.0
108.768,1410.0
109.344,1410.0
110.016,1380.0
110.784,1380.0
111.648,1350.0
112.704,1320.0
113.856,1320.0
115.008,1320.0
116.16,1320.0
117.312,1320.0
118.56,1290.0
119.808,1320.0
120.96,1320.0
122.112,1320.0
123.168,1350.0
124.128,1350.0
124.992,1380.0
125.664,1410.0
126.24,1410.0
126.816,1410.0
127.296,1440.0
127.68,1440.0
127.968,1470.0
119.712,1470.0
119.808,1500.0
119.904,1470.0
120.096,1470.0
120.384,1440.0
120.768,1440.0
121.152,1440.0
121.536,1440.0
122.016,1410.0
122.688,1380.0
123.36,1410.0
123.936,1410.0
124.512,1410.0
125.088,1410.0
125.664,1410.0
126.24,1410.0
126.72,1440.0
127.2,1410.0
127.68,1440.0
127.968,1470.0
128.256,1440.0
128.544,1470.0
128.736,1470.0
128.928,1470.0
129.12,1470.0
129.312,1470.0
129.504,1470.0
129.696,1470.0
129.792,1500.0
129.888,1470.0
130.08,1470.0
130.176,1500.0
130.272,1470.0
130.464,1470.0
130.656,1470.0
130.847,1470.0
131.039,1470.0
131.231,1470.0
131.423,1470.0
131.519,1500.0
131.615,1470.0
131.807,1470.0
131.999,1470.0
132.095,1500.0
132.191,1470.0
132.383,1470.0
132.479,1500.0
132.575,1470.0
132.671,1500.0
132.671,1500.0
132.767,1470.0
132.863,1500.0
132.863,1500.0
132.863,1500.0
132.959,1470.0
133.055,1500.0
132.959,1530.0
132.863,1500.0
132.863,1500.0
132.767,1530.0
132.671,1500.0
132.575,1530.0
132.479,1500.0
132.383,1530.0
132.287,1500.0
132.191,1530.0
131.999,1530.0
131.807,1530.0
131.615,1530.0
131.519,1500.0
131.423,1530.0
131.231,1530.0
131.039,1530.0
130.943,1500.0
130.847,1530.0
130.655,1530.0
130.559,1500.0
130.463,1530.0
130.367,1500.0
130.271,1530.0
130.175,1500.0
130.175,1500.0
130.079,1530.0
129.983,1500.0
129.983,1500.0
129.983,1500.0
129.983,1500.0
129.983,1500.0
129.983,1500.0
130.079,1470.0
130.175,1500.0
130.271,1470.0
130.367,1500.0
130.367,1500.0
130.367,1500.0
130.463,1470.0
130.559,1500.0
130.559,1500.0
130.655,1470.0
130.751,1500.0
130.751,1500.0
130.751,1500.0
130.847,1470.0
130.943,1500.0
130.943,1500.0
131.039,1470.0
131.135,1500.0
131.231,1470.0
131.327,1500.0
131.327,1500.0
131.423,1470.0
131.519,1500.0
131.519,1500.0
131.615,1470.0
131.711,1500.0
131.807,1470.0
131.903,1500.0
131.999,1470.0
132.191,1470.0
132.287,1500.0
132.383,1470.0
132.479,1500.0
132.575,1470.0
132.671,1500.0
132.671,1500.0
132.767,1470.0
132.959,1470.0
133.151,1470.0
133.247,1500.0
133.343,1470.0
133.535,1470.0
133.727,1470.0
133.919,1470.0
134.015,1500.0
134.111,1470.0
134.303,1470.0
134.399,1500.0
134.495,1470.0
134.687,1470.0
134.783,1500.0
134.879,1470.0
135.071,1470.0
135.263,1470.0
135.455,1470.0
135.647,1470.0
135.743,1500.0
135.839,1470.0
136.031,1470.0
136.127,1500.0
136.223,1470.0
136.415,1470.0
136.511,1500.0
136.607,1470.0
136.703,1500.0
136.799,1470.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.895,1500.0
136.991,1470.0
137.087,1500.0
137.087,1500.0
137.087,1500.0
137.183,1470.0
137.279,1500.0
137.279,1500.0
137.279,1500.0
137.375,1470.0
137.471,1500.0
137.471,1500.0
137.471,1500.0
137.567,1470.0
137.663,1500.0
137.663,1500.0
137.759,1470.0
137.855,1500.0
137.951,1470.0
138.143,1470.0
138.335,1470.0
138.431,1500.0
138.527,1470.0
138.623,1500.0
138.719,1470.0
138.911,1470.0
139.103,1470.0
139.199,1500.0
139.295,1470.0
139.487,1470.0
139.679,1470.0
139.871,1470.0
140.063,1470.0
140.159,1500.0
140.255,1470.0
140.351,1500.0
140.447,1470.0
140.543,1500.0
140.543,1500.0
140.639,1470.0
140.735,1500.0
140.735,1500.0
140.735,1500.0
140.639,1530.0
140.543,1500.0
140.543,1500.0
140.447,1530.0
140.255,1530.0
137.663,1500.0
137.759,1470.0
137.951,1470.0
138.046,1500.0
138.142,1470.0
138.334,1470.0
138.622,1440.0
138.91,1470.0
139.102,1470.0
139.294,1470.0
139.486,1470.0
139.678,1470.0
139.87,1470.0
140.062,1470.0
140.254,1470.0
140.446,1470.0
140.734,1440.0
141.31,1380.0
142.078,1380.0
142.75,1410.0
143.326,1410.0
143.806,1440.0
144.19,1440.0
144.574,1440.0
144.862,1470.0
145.054,1470.0
145.246,1470.0
145.438,1470.0
145.534,1500.0
145.63,1470.0
145.726,1500.0
145.822,1470.0
145.822,1530.0
145.726,1500.0
145.726,1500.0
145.726,1500.0
145.63,1530.0
145.534,1500.0
145.438,1530.0
145.246,1530.0
145.15,1500.0
145.054,1530.0
144.862,1530.0
144.67,1530.0
144.478,1530.0
144.382,1500.0
144.286,1530.0
144.19,1500.0
144.094,1530.0
143.998,1500.0
144.094,1470.0
144.19,1500.0
144.19,1500.0
144.19,1500.0
144.286,1470.0
144.478,1470.0
144.574,1500.0
144.67,1470.0
144.958,1440.0
145.246,1470.0
145.438,1470.0
145.726,1440.0
146.014,1470.0
146.302,1440.0
146.59,1470.0
146.878,1440.0
147.166,1470.0
147.454,1440.0
147.742,1470.0
147.934,1470.0
148.126,1470.0
148.318,1470.0
148.51,1470.0
148.606,1500.0
148.702,1470.0
148.894,1470.0
148.99,1500.0
148.99,1500.0
149.086,1470.0
149.278,1470.0
149.374,1500.0
149.374,1500.0
149.374,1500.0
149.47,1470.0
149.566,1500.0
149.566,1500.0
149.662,1470.0
149.758,1500.0
149.758,1500.0
149.758,1500.0
149.854,1470.0
149.95,1500.0
149.95,1500.0
149.95,1500.0
149.95,1500.0
150.046,1470.0
150.142,1500.0
150.046,1530.0
149.95,1500.0
149.95,1500.0
149.95,1500.0
149.854,1530.0
149.758,1500.0
149.758,1500.0
149.758,1500.0
149.662,1530.0
149.566,1500.0
149.566,1500.0
149.566,1500.0
149.566,1500.0
149.566,1500.0
149.566,1500.0
149.47,1530.0
149.374,1500.0
149.374,1500.0
149.374,1500.0
149.278,1530.0
149.182,1500.0
149.182,1500.0
149.182,1500.0
149.086,1530.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.99,1500.0
148.894,1530.0
148.798,1500.0
148.798,1500.0
148.702,1530.0
148.606,1500.0
148.606,1500.0
148.606,1500.0
148.51,1530.0
148.318,1530.0
148.126,1530.0
147.934,1530.0
147.742,1530.0
147.55,1530.0
147.358,1530.0
147.166,1530.0
146.974,1530.0
146.686,1560.0
146.398,1530.0
146.206,1530.0
146.014,1530.0
145.726,1560.0
145.438,1530.0
145.246,1530.0
145.054,1530.0
144.862,1530.0
144.67,1530.0
144.478,1530.0
144.382,1500.0
144.286,1530.0
144.19,1500.0
144.094,1530.0
143.998,1500.0
143.902,1530.0
143.806,1500.0
143.806,1500.0
143.71,1530.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.614,1500.0
143.71,1470.0
143.806,1500.0
143.902,1470.0
143.998,1500.0
144.094,1470.0
144.286,1470.0
144.478,1470.0
144.574,1500.0
144.67,1470.0
144.862,1470.0
145.054,1470.0
145.246,1470.0
145.438,1470.0
145.63,1470.0
145.726,1500.0
145.822,1470.0
145.918,1500.0
146.014,1470.0
146.11,1500.0
146.11,1500.0
146.206,1470.0
146.302,1500.0
146.302,1500.0
146.206,1530.0
146.206,1470.0
146.302,1500.0
146.206,1530.0
146.11,1500.0
148.318,1470.0
148.606,1440.0
148.99,1440.0
149.278,1470.0
149.662,1410.0
150.43,1350.0
151.39,1350.0
152.254,1380.0
152.926,1410.0
153.502,1410.0
154.078,1410.0
154.654,1410.0
155.134,1440.0
155.614,1410.0
156.19,1410.0
156.766,1410.0
157.246,1440.0
157.63,1440.0
158.014,1440.0
158.398,1440.0
158.686,1470.0
158.877,1470.0
159.069,1470.0
159.261,1470.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.453,1470.0
159.453,1530.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.261,1530.0
159.069,1530.0
158.877,1530.0
158.781,1500.0
158.685,1530.0
158.493,1530.0
158.397,1500.0
158.397,1500.0
158.301,1530.0
158.205,1500.0
158.205,1500.0
158.205,1500.0
158.109,1530.0
157.917,1530.0
157.821,1500.0
157.821,1500.0
157.821,1500.0
157.821,1500.0
157.917,1470.0
158.109,1470.0
158.205,1500.0
158.205,1500.0
158.205,1500.0
158.301,1470.0
158.301,1530.0
158.205,1500.0
158.205,1500.0
158.109,1530.0
158.013,1500.0
157.917,1530.0
157.725,1530.0
157.629,1500.0
157.437,1560.0
157.149,1530.0
157.053,1500.0
156.957,1530.0
156.765,1530.0
156.573,1530.0
156.477,1500.0
156.381,1530.0
156.189,1530.0
155.901,1560.0
155.613,1530.0
155.421,1530.0
155.229,1530.0
154.941,1560.0
154.653,1530.0
154.461,1530.0
154.269,1530.0
153.981,1560.0
153.693,1530.0
153.501,1530.0
153.309,1530.0
153.117,1530.0
152.925,1530.0
152.733,1530.0
152.541,1530.0
152.349,1530.0
152.253,1500.0
152.253,1500.0
152.157,1530.0
152.061,1500.0
152.061,1500.0
151.965,1530.0
151.869,1500.0
151.773,1530.0
151.677,1500.0
151.677,1500.0
151.581,1530.0
151.485,1500.0
151.581,1470.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.581,1530.0
151.581,1470.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.677,1500.0
151.773,1470.0
151.869,1500.0
151.869,1500.0
151.869,1500.0
151.869,1500.0
151.869,1500.0
151.869,1500.0
151.869,1500.0
151.965,1470.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
151.965,1530.0
151.869,1500.0
151.965,1470.0
152.061,1500.0
151.965,1530.0
151.869,1500.0
151.965,1470.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.061,1500.0
152.157,1470.0
152.157,1530.0
152.061,1500.0
152.157,1470.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.349,1470.0
152.445,1500.0
152.445,1500.0
152.541,1470.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.637,1500.0
152.541,1530.0
152.541,1470.0
152.541,1530.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.349,1530.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.157,1530.0
152.061,1500.0
152.157,1470.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.253,1500.0
152.349,1470.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.445,1500.0
152.541,1470.0
152.733,1470.0
152.829,1500.0
152.925,1470.0
155.709,1500.0
155.709,1500.0
155.805,1470.0
155.901,1500.0
155.901,1500.0
155.997,1470.0
156.189,1470.0
156.381,1470.0
156.477,1500.0
156.669,1440.0
156.957,1470.0
157.149,1470.0
157.341,1470.0
157.629,1440.0
157.917,1470.0
158.205,1440.0
158.493,1470.0
158.685,1470.0
158.973,1440.0
159.261,1470.0
159.453,1470.0
159.645,1470.0
159.933,1440.0
160.221,1470.0
160.413,1470.0
160.509,1500.0
160.605,1470.0
160.797,1470.0
160.893,1500.0
160.893,1500.0
160.989,1470.0
161.085,1500.0
161.085,1500.0
161.085,1500.0
161.085,1500.0
161.181,1470.0
161.181,1530.0
161.085,1500.0
161.181,1470.0
161.277,1500.0
161.181,1530.0
161.085,1500.0
161.085,1500.0
161.085,1500.0
161.085,1500.0
160.989,1530.0
160.893,1500.0
160.893,1500.0
160.797,1530.0
160.605,1530.0
160.509,1500.0
160.413,1530.0
160.317,1500.0
160.221,1530.0
160.125,1500.0
160.029,1530.0
159.837,1530.0
159.741,1500.0
159.741,1500.0
159.645,1530.0
159.549,1500.0
159.549,1500.0
159.549,1500.0
159.549,1500.0
159.453,1530.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.261,1530.0
159.165,1500.0
159.261,1470.0
159.357,1500.0
159.357,1500.0
159.357,1500.0
159.453,1470.0
159.549,1500.0
159.549,1500.0
159.645,1470.0
159.741,1500.0
159.837,1470.0
159.932,1500.0
159.932,1500.0
160.028,1470.0
160.22,1470.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.412,1470.0
160.412,1530.0
160.316,1500.0
160.412,1470.0
160.508,1500.0
160.508,1500.0
160.508,1500.0
160.508,1500.0
160.604,1470.0
160.604,1530.0
160.508,1500.0
160.604,1470.0
160.7,1500.0
160.7,1500.0
160.7,1500.0
160.796,1470.0
160.892,1500.0
160.796,1530.0
160.7,1500.0
160.796,1470.0
160.796,1530.0
160.7,1500.0
160.7,1500.0
160.7,1500.0
160.7,1500.0
160.604,1530.0
160.508,1500.0
160.508,1500.0
160.508,1500.0
160.412,1530.0
160.316,1500.0
160.412,1470.0
160.412,1530.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.22,1530.0
160.22,1470.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.316,1500.0
160.412,1470.0
160.508,1500.0
160.508,1500.0
160.508,1500.0
160.604,1470.0
160.7,1500.0
160.796,1470.0
160.892,1500.0
160.988,1470.0
161.18,1470.0
161.276,1500.0
161.276,1500.0
161.372,1470.0
161.468,1500.0
161.468,1500.0
161.468,1500.0
161.564,1470.0
161.66,1500.0
161.66,1500.0
161.66,1500.0
161.756,1470.0
161.852,1500.0
161.756,1530.0
161.66,1500.0
161.66,1500.0
161.66,1500.0
161.564,1530.0
161.372,1530.0
161.276,1500.0
161.276,1500.0
161.18,1530.0
161.084,1500.0
160.988,1530.0
160.892,1500.0
160.796,1530.0
160.604,1530.0
160.508,1500.0
160.508,1500.0
160.412,1530.0
160.22,1530.0
160.124,1500.0
160.124,1500.0
160.028,1530.0
159.836,1530.0
159.74,1500.0
159.74,1500.0
159.644,1530.0
159.452,1530.0
159.356,1500.0
159.356,1500.0
159.26,1530.0
159.068,1530.0
158.972,1500.0
158.876,1530.0
158.684,1530.0
158.492,1530.0
158.396,1500.0
158.3,1530.0
158.108,1530.0
157.916,1530.0
157.724,1530.0
157.532,1530.0
157.34,1530.0
157.148,1530.0
159.836,1530.0
159.836,1470.0
159.836,1530.0
159.644,1530.0
159.548,1500.0
159.548,1500.0
159.452,1530.0
159.26,1530.0
159.164,1500.0
159.068,1530.0
158.972,1500.0
158.876,1530.0
158.684,1530.0
158.588,1500.0
158.492,1530.0
158.3,1530.0
158.204,1500.0
158.204,1500.0
158.108,1530.0
157.916,1530.0
157.82,1500.0
157.82,1500.0
157.82,1500.0
157.724,1530.0
157.724,1470.0
157.82,1500.0
157.82,1500.0
157.82,1500.0
157.916,1470.0
158.108,1470.0
158.204,1500.0
158.204,1500.0
158.3,1470.0
158.492,1470.0
158.588,1500.0
158.588,1500.0
158.684,1470.0
158.876,1470.0
158.972,1500.0
158.972,1500.0
159.068,1470.0
159.26,1470.0
159.452,1470.0
159.644,1470.0
159.74,1500.0
159.932,1440.0
160.22,1470.0
160.316,1500.0
160.412,1470.0
160.7,1440.0
160.988,1470.0
161.18,1470.0
161.276,1500.0
161.468,1440.0
161.756,1470.0
161.948,1470.0
162.14,1470.0
162.428,1440.0
162.716,1470.0
162.908,1470.0
163.004,1500.0
163.196,1440.0
163.484,1470.0
163.676,1470.0
163.868,1470.0
164.156,1440.0
164.444,1470.0
164.636,1470.0
164.828,1470.0
165.116,1440.0
165.404,1470.0
165.5,1500.0
165.596,1470.0
165.692,1500.0
165.788,1470.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.98,1470.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
165.98,1530.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.788,1530.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.788,1470.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.788,1530.0
165.692,1500.0
165.788,1470.0
165.788,1530.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.692,1500.0
165.788,1470.0
165.884,1500.0
165.884,1500.0
165.884,1500.0
165.98,1470.0
166.076,1500.0
166.076,1500.0
166.076,1500.0
166.172,1470.0
166.268,1500.0
166.172,1530.0
166.172,1470.0
166.268,1500.0
166.268,1500.0
166.268,1500.0
166.268,1500.0
166.268,1500.0
166.268,1500.0
166.172,1530.0
166.172,1470.0
166.268,1500.0
166.268,1500.0
166.172,1530.0
166.076,1500.0
166.172,1470.0
166.268,1500.0
166.172,1530.0
166.172,1470.0
166.268,1500.0
166.364,1470.0
166.364,1530.0
166.364,1470.0
166.556,1470.0
166.652,1500.0
166.652,1500.0
166.748,1470.0
166.94,1470.0
167.036,1500.0
167.036,1500.0
167.132,1470.0
167.228,1500.0
167.324,1470.0
167.324,1530.0
167.324,1470.0
167.42,1500.0
167.516,1470.0
167.516,1530.0
167.516,1470.0
167.708,1470.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.804,1500.0
167.708,1530.0
167.612,1500.0
167.516,1530.0
167.42,1500.0
167.42,1500.0
167.324,1530.0
167.228,1500.0
167.228,1500.0
167.228,1500.0
167.132,1530.0
167.036,1500.0
167.036,1500.0
167.036,1500.0
166.94,1530.0
166.844,1500.0
166.844,1500.0
166.748,1530.0
166.652,1500.0
166.652,1500.0
166.652,1500.0
166.652,1500.0
166.556,1530.0
166.46,1500.0
169.435,1470.0
169.627,1470.0
169.819,1470.0
170.011,1470.0
170.203,1470.0
170.395,1470.0
170.683,1440.0
170.971,1470.0
171.163,1470.0
171.451,1440.0
171.739,1470.0
171.931,1470.0
172.123,1470.0
172.507,1410.0
173.083,1410.0
173.659,1410.0
174.139,1440.0
174.523,1440.0
174.907,1440.0
175.291,1440.0
175.579,1470.0
175.867,1440.0
176.155,1470.0
176.443,1440.0
176.635,1500.0
176.731,1470.0
176.827,1500.0
176.827,1500.0
176.827,1500.0
176.827,1500.0
176.827,1500.0
176.827,1500.0
176.731,1530.0
176.635,1500.0
176.539,1530.0
176.443,1500.0
176.347,1530.0
176.251,1500.0
176.251,1500.0
176.251,1500.0
176.155,1530.0
176.155,1470.0
176.251,1500.0
176.251,1500.0
176.155,1530.0
176.155,1470.0
176.251,1500.0
176.251,1500.0
176.251,1500.0
176.251,1500.0
176.251,1500.0
176.347,1470.0
176.347,1530.0
176.347,1470.0
176.443,1500.0
176.443,1500.0
176.443,1500.0
176.539,1470.0
176.731,1470.0
176.827,1500.0
176.923,1470.0
177.019,1500.0
177.115,1470.0
177.307,1470.0
177.403,1500.0
177.403,1500.0
177.499,1470.0
177.595,1500.0
177.595,1500.0
177.595,1500.0
177.691,1470.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.691,1530.0
177.691,1470.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
177.787,1500.0
