Tempo (s),RPM
1.349,253.856
1.359,253.888
1.369,253.92
1.379,253.856
1.389,253.888
1.399,253.92
1.409,253.952
1.419,253.984
1.429,253.92
1.439,253.856
1.449,253.792
1.459,253.728
1.469,253.664
1.479,253.6
1.489,253.632
1.499,253.76
1.509,253.792
1.519,253.728
1.529,253.664
1.539,253.6
1.549,253.536
1.559,253.472
1.569,253.504
1.58,253.44
1.589,253.28
1.599,253.216
1.609,253.152
1.619,253.184
1.629,253.216
1.639,253.248
1.649,253.28
1.659,253.216
1.669,253.248
1.679,253.28
1.689,253.216
1.699,253.152
1.709,253.088
1.719,253.024
1.729,252.96
1.739,252.896
1.75,252.928
1.759,253.056
1.769,253.184
1.779,253.312
1.789,253.344
1.799,253.28
1.809,253.216
1.819,253.152
1.829,253.184
1.839,253.216
1.849,253.248
1.859,253.376
1.869,253.408
1.879,253.44
1.889,253.472
1.899,253.408
1.909,253.44
1.92,253.472
1.929,253.504
1.939,253.536
1.949,253.472
1.959,253.408
1.969,253.344
1.979,253.28
1.989,253.216
1.999,253.152
2.009,253.088
2.019,253.024
2.029,253.056
2.039,253.184
2.049,253.216
2.059,253.248
2.069,253.28
2.079,253.312
2.089,253.44
2.099,253.472
2.369,252.992
2.379,253.12
2.39,253.248
2.399,253.472
2.409,253.696
2.419,253.824
2.429,253.952
2.439,253.984
2.449,253.92
2.459,253.856
2.469,253.792
2.479,253.825
2.489,253.857
2.499,253.889
2.509,253.921
2.519,253.857
2.529,253.889
2.539,254.017
2.549,254.145
2.56,254.177
2.569,254.113
2.579,254.049
2.589,253.889
2.599,253.633
2.609,253.473
2.619,253.313
2.629,253.153
2.639,253.089
2.649,253.025
2.659,253.057
2.669,253.089
2.679,253.121
2.689,253.249
2.699,253.281
2.709,253.313
2.719,253.345
2.729,253.377
2.739,253.505
2.749,253.633
2.759,253.761
2.769,253.793
2.779,253.729
2.789,253.665
2.799,253.601
2.809,253.633
2.819,253.665
2.829,253.601
2.839,253.537
2.849,253.473
2.86,253.505
2.869,253.633
2.879,253.665
2.889,253.601
2.899,253.537
2.909,253.473
2.919,253.409
2.929,253.345
2.939,253.281
2.949,253.217
2.959,253.057
2.969,252.993
2.979,253.025
2.989,253.057
2.999,253.185
3.009,253.217
3.019,253.249
3.03,253.377
3.039,253.505
3.049,253.633
3.059,253.665
3.069,253.601
3.079,253.537
3.089,253.473
3.099,253.409
3.109,253.345
3.119,253.281
3.129,253.313
3.139,253.441
3.149,253.569
3.159,253.601
3.169,253.537
3.179,253.569
3.189,253.697
3.2,253.825
3.209,253.857
3.219,253.889
3.229,254.017
3.239,253.953
3.249,253.793
3.259,253.729
3.269,253.665
3.279,253.601
3.289,253.537
3.299,253.473
3.309,253.409
3.319,253.345
3.329,253.281
3.339,253.217
3.349,253.153
3.359,253.185
3.369,253.217
3.379,253.249
3.389,253.281
3.399,253.217
3.409,253.249
3.419,253.377
3.429,253.409
3.439,253.345
3.449,253.281
3.459,253.313
3.469,253.345
3.479,253.281
3.489,253.217
3.5,253.153
3.509,253.089
3.519,253.025
3.529,252.961
3.539,252.993
3.549,253.025
3.559,253.057
3.569,253.185
3.579,253.217
3.589,253.249
3.599,253.473
3.609,253.697
3.619,253.825
3.629,253.857
3.639,253.889
3.649,253.921
3.659,253.857
3.67,253.889
3.679,254.017
3.689,254.049
3.699,253.985
3.709,253.921
3.719,253.857
3.729,253.793
3.739,253.825
3.749,253.953
3.759,253.986
3.769,254.018
3.779,254.146
3.789,254.178
3.799,254.114
3.809,253.954
3.819,253.794
3.829,253.73
3.84,253.666
3.849,253.602
3.859,253.538
3.869,253.474
3.879,253.506
3.889,253.538
3.899,253.474
3.909,253.41
3.919,253.346
3.929,253.378
3.939,253.506
3.949,253.634
3.959,253.762
3.969,253.794
3.979,253.826
3.989,253.858
3.999,253.794
4.009,253.826
4.019,253.858
4.029,253.794
4.039,253.73
4.049,253.666
4.059,253.602
4.069,253.538
4.079,253.474
4.089,253.41
4.099,253.346
4.109,253.378
4.119,253.41
4.129,253.346
4.14,253.378
4.149,253.41
4.159,253.346
4.169,253.282
4.179,253.218
4.189,253.25
4.199,253.378
4.209,253.506
4.219,253.634
4.229,253.666
4.239,253.698
4.249,253.73
4.259,253.666
4.269,253.602
4.279,253.538
4.289,253.57
4.299,253.602
4.31,253.538
4.319,253.57
4.329,253.602
4.339,253.538
4.349,253.474
4.359,253.41
4.369,253.442
4.379,253.474
4.389,253.41
4.399,253.346
4.409,253.282
4.419,253.218
4.429,253.154
4.439,253.09
4.449,253.026
4.459,252.962
4.729,252.866
4.739,253.09
4.749,253.314
4.759,253.442
4.769,253.474
4.78,253.41
4.789,253.346
4.799,253.282
4.809,253.218
4.819,253.25
4.829,253.378
4.839,253.506
4.849,253.538
4.859,253.57
4.869,253.698
4.879,253.73
4.889,253.667
4.899,253.603
4.909,253.539
4.919,253.475
4.929,253.411
4.939,253.443
4.95,253.475
4.959,253.411
4.969,253.443
4.979,253.475
4.989,253.411
4.999,253.347
5.009,253.283
5.019,253.315
5.029,253.347
5.039,253.283
5.049,253.315
5.059,253.347
5.069,253.283
5.079,253.219
5.089,253.155
5.099,253.187
5.109,253.315
5.12,253.443
5.129,253.571
5.139,253.603
5.149,253.539
5.159,253.475
5.169,253.411
5.179,253.347
5.189,253.283
5.199,253.315
5.209,253.443
5.219,253.571
5.229,253.699
5.239,253.731
5.249,253.667
5.259,253.603
5.269,253.539
5.279,253.475
5.289,253.411
5.299,253.347
5.309,253.379
5.319,253.315
5.329,253.251
5.339,253.283
5.349,253.219
5.359,253.155
5.369,253.091
5.379,253.123
5.389,253.251
5.399,253.283
5.409,253.219
5.42,253.155
5.429,253.187
5.439,253.315
5.449,253.347
5.459,253.379
5.469,253.411
5.479,253.347
5.489,253.379
5.499,253.411
5.509,253.443
5.519,253.571
5.529,253.603
5.539,253.635
5.549,253.667
5.559,253.699
5.569,253.827
5.579,253.859
5.59,253.891
5.599,253.923
5.609,253.859
5.619,253.795
5.629,253.731
5.639,253.763
5.649,253.795
5.659,253.731
5.669,253.763
5.679,253.795
5.689,253.827
5.699,253.955
5.709,253.987
5.719,254.019
5.729,254.051
5.739,253.987
5.749,253.923
5.76,253.859
5.769,253.795
5.779,253.731
5.789,253.667
5.799,253.699
5.809,253.827
5.819,253.955
5.829,254.083
5.839,254.115
5.849,254.051
5.859,253.891
5.869,253.731
5.879,253.667
5.889,253.603
5.899,253.539
5.909,253.475
5.919,253.411
5.929,253.444
5.939,253.476
5.949,253.412
5.959,253.444
5.969,253.476
5.979,253.412
5.989,253.348
5.999,253.284
6.009,253.22
6.019,253.156
6.029,253.092
6.039,253.028
6.049,252.964
6.06,252.996
6.069,253.028
6.079,253.06
6.089,253.092
6.099,253.028
6.109,253.06
6.119,253.188
6.129,253.316
6.139,253.444
6.149,253.476
6.159,253.412
6.169,253.444
6.179,253.476
6.189,253.508
6.199,253.54
6.209,253.572
6.219,253.604
6.23,253.54
6.239,253.572
6.249,253.604
6.259,253.54
6.269,253.476
6.279,253.412
6.289,253.444
6.299,253.572
6.309,253.604
6.319,253.636
6.329,253.668
6.339,253.604
6.349,253.54
6.359,253.476
6.369,253.508
6.379,253.636
6.389,253.668
6.4,253.7
6.409,253.732
6.419,253.668
6.429,253.604
6.439,253.54
6.449,253.476
6.459,253.412
6.469,253.444
6.479,253.572
6.489,253.604
6.499,253.54
6.509,253.476
6.519,253.412
6.529,253.348
6.539,253.284
6.549,253.316
6.559,253.348
6.569,253.38
6.579,253.508
6.589,253.636
6.599,253.764
6.609,253.892
6.619,254.02
6.629,254.148
6.639,254.18
6.649,254.02
6.659,253.86
6.669,253.796
6.679,253.732
6.689,253.668
6.7,253.604
6.709,253.54
6.719,253.476
6.729,253.508
6.739,253.54
6.749,253.572
6.759,253.7
6.769,253.732
6.779,253.668
6.789,253.604
6.799,253.54
6.809,253.572
6.819,253.604
7.089,253.221
7.099,253.253
7.109,253.285
7.119,253.221
7.129,253.157
7.139,253.093
7.149,253.125
7.159,253.157
7.169,253.093
7.179,253.029
7.189,252.965
7.199,252.997
7.209,253.029
7.219,253.061
7.229,253.189
7.239,253.221
7.249,253.157
7.259,253.093
7.269,253.029
7.279,253.061
7.289,253.093
7.299,253.029
7.309,253.061
7.319,253.093
7.329,253.029
7.34,252.965
7.349,252.997
7.359,253.125
7.369,253.253
7.379,253.381
7.389,253.413
7.399,253.349
7.409,253.285
7.419,253.221
7.429,253.157
7.439,253.093
7.449,252.933
7.459,252.869
7.469,252.997
7.479,253.125
7.489,253.253
7.499,253.381
7.51,253.509
7.519,253.541
7.529,253.477
7.539,253.509
7.549,253.541
7.559,253.573
7.569,253.701
7.579,253.733
7.589,253.765
7.599,253.893
7.609,254.021
7.619,254.149
7.629,254.181
7.639,254.117
7.649,253.957
7.659,253.701
7.669,253.541
7.68,253.477
7.689,253.413
7.699,253.349
7.709,253.285
7.719,253.317
7.729,253.349
7.739,253.285
7.749,253.221
7.759,253.061
7.769,252.901
7.779,252.837
7.789,252.869
7.799,252.997
7.809,253.125
7.819,253.253
7.829,253.381
7.839,253.509
7.849,253.637
7.859,253.669
7.869,253.701
7.879,253.733
7.889,253.669
7.899,253.701
7.909,253.733
7.919,253.669
7.929,253.605
7.939,253.541
7.949,253.477
7.959,253.413
7.969,253.349
7.98,253.381
7.989,253.413
7.999,253.349
8.009,253.381
8.019,253.413
8.029,253.445
8.039,253.573
8.049,253.605
8.059,253.637
8.069,253.765
8.079,253.893
8.089,253.925
8.099,253.861
8.109,253.797
8.119,253.733
8.129,253.669
8.139,253.605
8.15,253.541
8.159,253.573
8.169,253.605
8.179,253.541
8.189,253.573
8.199,253.605
8.209,253.542
8.219,253.478
8.229,253.414
8.239,253.446
8.249,253.478
8.259,253.51
8.269,253.638
8.279,253.67
8.289,253.606
8.299,253.542
8.309,253.574
8.32,253.702
8.329,253.734
8.339,253.67
8.349,253.606
8.359,253.542
8.369,253.478
8.379,253.414
8.389,253.446
8.399,253.574
8.409,253.606
8.419,253.542
8.429,253.478
8.439,253.414
8.449,253.35
8.459,253.286
8.469,253.222
8.479,253.158
8.489,253.094
8.499,253.03
8.509,252.87
8.519,252.806
8.529,253.03
8.539,253.254
8.549,253.382
8.559,253.51
8.569,253.638
8.579,253.766
8.589,253.798
8.599,253.734
8.609,253.67
8.62,253.606
8.629,253.638
8.639,253.67
8.649,253.702
8.659,253.83
8.669,253.862
8.679,253.798
8.689,253.734
8.699,253.67
8.709,253.702
8.719,253.734
8.729,253.766
8.739,253.798
8.749,253.734
8.759,253.67
8.769,253.606
8.779,253.638
8.79,253.766
8.799,253.798
8.809,253.734
8.819,253.67
8.829,253.702
8.839,253.83
8.849,253.862
8.859,253.894
8.869,253.926
8.879,253.862
8.889,253.894
8.899,253.83
8.909,253.67
8.919,253.606
8.929,253.542
8.939,253.574
8.949,253.606
8.96,253.638
8.969,253.766
8.979,253.798
8.989,253.83
8.999,253.958
9.009,253.99
9.019,253.926
9.029,253.862
9.039,253.798
9.049,253.83
9.059,253.958
9.069,254.086
9.079,254.118
9.089,254.054
9.099,253.99
9.109,253.926
9.119,253.958
9.129,253.99
9.139,253.926
9.149,253.958
9.159,253.99
9.169,253.926
9.179,253.862
9.449,252.806
9.459,252.742
9.469,252.87
9.479,252.998
9.489,253.222
9.499,253.446
9.509,253.574
9.519,253.702
9.529,253.83
9.539,253.958
9.549,253.99
9.559,254.022
9.569,254.15
9.579,254.182
9.589,254.215
9.6,254.151
9.609,253.99
9.619,253.926
9.629,253.766
9.639,253.606
9.649,253.542
9.659,253.575
9.669,253.703
9.679,253.831
9.689,253.959
9.699,254.087
9.709,254.119
9.719,254.055
9.729,253.991
9.739,253.927
9.749,253.863
9.759,253.799
9.769,253.735
9.779,253.671
9.789,253.703
9.799,253.831
9.809,253.863
9.819,253.799
9.829,253.735
9.839,253.671
9.849,253.703
9.859,253.735
9.869,253.671
9.879,253.607
9.889,253.543
9.9,253.575
9.909,253.607
9.919,253.639
9.929,253.767
9.939,253.799
9.949,253.831
9.959,253.863
9.969,253.895
9.979,254.023
9.989,254.055
9.999,253.991
10.009,253.927
10.019,253.863
10.029,253.895
10.039,253.927
10.049,253.863
10.059,253.799
10.07,253.735
10.079,253.671
10.089,253.607
10.099,253.543
10.109,253.575
10.119,253.607
10.129,253.543
10.139,253.479
10.149,253.415
10.159,253.447
10.169,253.479
10.179,253.415
10.189,253.351
10.199,253.287
10.209,253.319
10.219,253.351
10.229,253.287
10.24,253.223
10.249,253.063
10.259,252.903
10.269,252.839
10.279,252.871
10.289,253.095
10.299,253.319
10.309,253.447
10.319,253.479
10.329,253.415
10.339,253.351
10.349,253.287
10.359,253.223
10.369,253.255
10.379,253.287
10.389,253.223
10.399,253.159
10.409,253.095
10.419,253.127
10.429,253.159
10.439,253.095
10.449,253.031
10.459,252.967
10.469,252.999
10.479,253.223
10.489,253.447
10.499,253.575
10.509,253.607
10.519,253.543
10.529,253.479
10.54,253.415
10.549,253.447
10.559,253.479
10.569,253.511
10.579,253.543
10.589,253.479
10.599,253.415
10.609,253.351
10.619,253.383
10.629,253.415
10.639,253.351
10.649,253.383
10.659,253.415
10.669,253.351
10.679,253.287
10.689,253.223
10.699,253.159
10.71,253.095
10.719,253.031
10.729,252.967
10.739,252.903
10.749,252.935
10.759,253.063
10.769,253.191
10.779,253.319
10.789,253.352
10.799,253.288
10.809,253.32
10.819,253.352
10.829,253.288
10.839,253.224
10.849,253.16
10.859,253.096
10.869,253.032
10.88,253.064
10.889,253.192
10.899,253.224
10.909,253.16
10.919,253.096
10.929,253.128
10.939,253.256
10.949,253.288
10.959,253.224
10.969,253.16
10.979,253.096
10.989,253.128
10.999,253.16
11.009,253.096
11.019,253.032
11.029,252.968
11.039,253.0
11.049,253.128
11.059,253.256
11.069,253.384
11.079,253.416
11.089,253.352
11.099,253.288
11.109,253.224
11.119,253.16
11.129,253.096
11.139,253.128
11.149,253.256
11.159,253.288
11.169,253.224
11.18,253.16
11.189,253.096
11.199,253.032
11.209,252.968
11.219,253.0
11.229,253.128
11.239,253.16
11.249,253.192
11.259,253.224
11.269,253.16
11.279,253.096
11.289,253.032
11.299,253.064
11.309,253.096
11.319,253.032
11.329,252.968
11.339,252.904
11.35,252.936
11.359,253.16
11.369,253.48
11.379,253.8
11.389,254.024
11.399,254.056
11.409,253.992
11.419,253.928
11.429,253.864
11.439,253.704
11.449,253.544
11.459,253.48
11.469,253.416
11.479,253.448
11.489,253.576
11.499,253.704
11.509,253.832
11.52,253.96
11.529,254.088
11.539,254.12
11.82,253.0
11.829,253.128
11.839,253.256
11.849,253.384
11.859,253.416
11.869,253.448
11.879,253.48
11.889,253.416
11.899,253.448
11.909,253.576
11.919,253.608
11.929,253.544
11.939,253.48
11.949,253.416
11.959,253.352
11.969,253.384
11.979,253.512
11.99,253.544
11.999,253.48
12.009,253.416
12.019,253.352
12.029,253.288
12.039,253.224
12.049,253.256
12.059,253.384
12.069,253.416
12.079,253.448
12.089,253.48
12.099,253.416
12.109,253.352
12.119,253.288
12.129,253.32
12.139,253.352
12.149,253.289
12.16,253.32
12.169,253.352
12.179,253.385
12.189,253.417
12.199,253.353
12.209,253.289
12.219,253.225
12.229,253.257
12.239,253.385
12.249,253.417
12.259,253.353
12.269,253.289
12.279,253.225
12.289,253.257
12.299,253.289
12.309,253.225
12.319,253.161
12.329,253.193
12.339,253.321
12.349,253.449
12.359,253.577
12.369,253.609
12.379,253.545
12.389,253.577
12.399,253.705
12.409,253.737
12.419,253.673
12.429,253.609
12.439,253.641
12.449,253.769
12.46,253.801
12.469,253.833
12.479,253.865
12.489,253.801
12.499,253.737
12.509,253.673
12.519,253.705
12.529,253.737
12.539,253.673
12.549,253.609
12.559,253.545
12.569,253.577
12.579,253.705
12.589,253.737
12.599,253.769
12.609,253.801
12.619,253.737
12.63,253.673
12.639,253.609
12.649,253.641
12.659,253.769
12.669,253.897
12.679,254.025
12.689,254.057
12.699,253.993
12.709,253.929
12.719,253.865
12.729,253.801
12.739,253.641
12.749,253.481
12.759,253.417
12.769,253.353
12.779,253.289
12.789,253.225
12.8,253.257
12.809,253.385
12.819,253.513
12.829,253.641
12.839,253.673
12.849,253.609
12.859,253.641
12.869,253.673
12.879,253.609
12.889,253.545
12.899,253.481
12.909,253.513
12.919,253.449
12.929,253.289
12.939,253.321
12.949,253.353
12.959,253.385
12.969,253.417
12.979,253.449
12.989,253.577
12.999,253.609
13.009,253.641
13.019,253.673
13.029,253.609
13.039,253.641
13.049,253.673
13.059,253.609
13.069,253.641
13.079,253.673
13.089,253.705
13.1,253.737
13.109,253.673
13.119,253.705
13.129,253.737
13.139,253.769
13.149,253.801
13.159,253.737
13.169,253.673
13.179,253.609
13.189,253.545
13.199,253.481
13.209,253.417
13.219,253.449
13.229,253.481
13.239,253.513
13.249,253.641
13.259,253.673
13.27,253.61
13.279,253.546
13.289,253.482
13.299,253.418
13.309,253.354
13.319,253.386
13.329,253.514
13.339,253.546
13.349,253.482
13.359,253.418
13.369,253.45
13.379,253.578
13.389,253.61
13.399,253.642
13.409,253.77
13.419,253.802
13.429,253.738
13.44,253.674
13.449,253.61
13.459,253.642
13.469,253.674
13.479,253.61
13.489,253.546
13.499,253.482
13.509,253.418
13.519,253.354
13.529,253.29
13.539,253.226
13.549,253.162
13.559,253.194
13.569,253.226
13.579,253.258
13.589,253.386
13.599,253.418
13.609,253.354
13.619,253.29
13.629,253.322
13.639,253.45
13.649,253.482
13.659,253.418
13.669,253.354
13.679,253.386
13.689,253.514
13.699,253.642
13.709,253.77
13.719,253.898
13.729,253.93
13.74,253.962
13.749,254.09
13.759,254.218
13.769,254.25
13.779,254.186
13.789,254.122
13.799,253.962
13.809,253.706
13.819,253.546
13.829,253.482
13.839,253.418
13.849,253.45
13.859,253.482
13.869,253.514
13.879,253.642
13.889,253.77
13.899,253.898
13.91,253.93
14.199,253.034
14.209,253.066
14.219,253.194
14.229,253.322
14.239,253.45
14.249,253.482
14.259,253.418
14.269,253.354
14.279,253.386
14.289,253.61
14.299,253.834
14.309,253.962
14.319,253.994
14.329,253.93
14.339,253.866
14.349,253.802
14.359,253.834
14.369,253.866
14.38,253.802
14.389,253.835
14.399,253.867
14.409,253.803
14.419,253.835
14.429,253.963
14.439,254.091
14.449,254.123
14.459,254.059
14.469,253.995
14.479,253.931
14.489,253.963
14.499,253.995
14.509,253.931
14.519,253.963
14.529,253.995
14.539,254.027
14.55,254.059
14.559,253.899
14.569,253.739
14.579,253.675
14.589,253.611
14.599,253.547
14.609,253.483
14.619,253.419
14.629,253.355
14.639,253.291
14.649,253.323
14.659,253.259
14.669,253.099
14.679,253.035
14.689,252.971
14.699,253.003
14.709,253.035
14.72,252.971
14.729,252.907
14.739,252.843
14.749,252.971
14.759,253.195
14.769,253.419
14.779,253.643
14.789,253.675
14.799,253.707
14.809,253.835
14.819,253.867
14.829,253.899
14.839,253.931
14.849,253.867
14.859,253.899
14.869,253.931
14.879,253.867
14.889,253.803
14.899,253.739
14.909,253.771
14.919,253.899
14.929,254.027
14.939,254.059
14.949,253.995
14.959,253.931
14.969,253.867
14.979,253.803
14.989,253.739
14.999,253.579
15.009,253.515
15.02,253.547
15.029,253.483
15.039,253.419
15.049,253.355
15.059,253.291
15.069,253.227
15.079,253.163
15.089,253.099
15.099,253.035
15.109,252.971
15.119,252.907
15.129,252.843
15.139,252.875
15.149,253.003
15.159,253.131
15.169,253.259
15.179,253.387
15.19,253.515
15.199,253.643
15.209,253.675
15.219,253.707
15.229,253.739
15.239,253.675
15.249,253.611
15.259,253.547
15.269,253.483
15.279,253.419
15.289,253.451
15.299,253.579
15.309,253.707
15.319,253.835
15.329,253.867
15.339,253.803
15.349,253.739
15.36,253.675
15.369,253.707
15.379,253.739
15.389,253.675
15.399,253.611
15.409,253.547
15.419,253.483
15.429,253.419
15.439,253.355
15.449,253.387
15.459,253.419
15.469,253.355
15.479,253.387
15.489,253.419
15.499,253.355
15.509,253.291
15.519,253.227
15.529,253.259
15.539,253.291
15.549,253.227
15.559,253.164
15.569,253.1
15.579,253.132
15.589,253.26
15.599,253.292
15.609,253.228
15.619,253.164
15.629,253.1
15.639,253.036
15.649,252.972
15.66,253.004
15.669,253.036
15.679,252.972
15.689,253.004
15.699,253.132
15.709,253.26
15.719,253.292
15.729,253.228
15.739,253.164
15.749,253.1
15.759,253.036
15.769,252.972
15.779,252.908
15.789,253.036
15.799,253.26
15.809,253.292
15.819,253.324
15.83,253.356
15.839,253.292
15.849,253.228
15.859,253.164
15.869,253.1
15.879,253.036
15.889,252.972
15.899,253.004
15.909,253.036
15.919,253.068
15.929,253.196
15.939,253.324
15.949,253.452
15.959,253.484
15.969,253.516
15.979,253.548
15.989,253.484
16.0,253.516
16.009,253.548
16.019,253.58
16.029,253.708
16.039,253.74
16.049,253.676
16.059,253.612
16.069,253.548
16.079,253.484
16.089,253.42
16.099,253.452
16.109,253.484
16.119,253.42
16.129,253.452
16.139,253.484
16.149,253.42
16.159,253.356
16.169,253.196
16.179,253.036
16.189,252.972
16.199,253.004
16.209,253.036
16.219,252.972
16.229,253.004
16.239,253.036
16.249,253.068
16.259,253.196
16.269,253.228
16.279,253.26
16.289,253.292
16.579,252.972
16.589,253.004
16.599,253.228
16.609,253.452
16.619,253.58
16.629,253.612
16.64,253.548
16.649,253.58
16.659,253.516
16.669,253.452
16.679,253.58
16.689,253.708
16.699,253.836
16.709,253.868
16.719,253.804
16.729,253.74
16.739,253.676
16.749,253.612
16.759,253.548
16.769,253.581
16.779,253.709
16.789,253.741
16.799,253.677
16.809,253.613
16.819,253.549
16.829,253.485
16.839,253.421
16.849,253.357
16.859,253.293
16.869,253.229
16.879,253.261
16.889,253.293
16.899,253.229
16.909,253.261
16.919,253.293
16.929,253.229
16.94,253.165
16.949,253.101
16.959,253.037
16.969,252.973
16.979,252.909
16.989,252.941
16.999,253.069
17.009,253.197
17.019,253.229
17.029,253.261
17.039,253.389
17.049,253.421
17.059,253.453
17.069,253.581
17.079,253.709
17.089,253.837
17.099,253.869
17.11,253.805
17.119,253.741
17.129,253.677
17.139,253.709
17.149,253.741
17.159,253.677
17.169,253.613
17.179,253.549
17.189,253.581
17.199,253.709
17.209,253.837
17.219,253.965
17.229,253.997
17.239,254.029
17.249,254.157
17.259,254.189
17.269,254.125
17.28,253.965
17.289,253.709
17.299,253.549
17.309,253.389
17.319,253.229
17.329,253.069
17.339,252.909
17.349,252.845
17.359,252.877
17.369,253.101
17.379,253.325
17.389,253.357
17.399,253.389
17.409,253.421
17.419,253.357
17.429,253.293
17.439,253.229
17.449,253.165
17.459,253.101
17.469,253.037
17.479,252.973
17.489,252.909
17.499,252.941
17.509,253.069
17.519,253.197
17.529,253.325
17.539,253.453
17.549,253.581
17.559,253.709
17.569,253.741
17.58,253.773
17.589,253.805
17.599,253.741
17.609,253.677
17.619,253.613
17.629,253.645
17.639,253.677
17.649,253.613
17.659,253.645
17.669,253.677
17.679,253.709
17.689,253.741
17.699,253.677
17.709,253.709
17.719,253.837
17.729,253.869
17.739,253.805
17.75,253.741
17.759,253.773
17.769,253.805
17.779,253.741
17.789,253.773
17.799,253.805
17.809,253.741
17.819,253.677
17.829,253.613
17.839,253.645
17.849,253.677
17.859,253.613
17.869,253.645
17.879,253.677
17.889,253.613
17.899,253.645
17.909,253.773
17.92,253.901
17.929,253.933
17.939,253.869
17.949,253.805
17.959,253.741
17.969,253.677
17.979,253.613
17.989,253.645
17.999,253.677
18.009,253.613
18.019,253.645
18.029,253.677
18.039,253.613
18.049,253.645
18.059,253.581
18.069,253.421
18.079,253.357
18.089,253.293
18.099,253.325
18.109,253.453
18.119,253.581
18.129,253.709
18.139,253.742
18.149,253.774
18.159,253.806
18.169,253.742
18.179,253.678
18.189,253.614
18.199,253.55
18.209,253.486
18.22,253.422
18.229,253.454
18.239,253.486
18.249,253.518
18.259,253.646
18.269,253.678
18.279,253.71
18.289,253.838
18.299,253.87
18.309,253.902
18.319,253.934
18.329,253.87
18.339,253.806
18.349,253.742
18.359,253.774
18.369,253.806
18.379,253.742
18.39,253.774
18.399,253.806
18.409,253.838
18.419,253.966
18.429,254.094
18.439,254.222
18.449,254.254
18.459,254.19
18.469,254.126
18.479,254.062
18.489,253.998
18.499,253.838
18.509,253.678
18.519,253.614
18.529,253.55
18.539,253.582
18.549,253.614
18.56,253.55
18.569,253.582
18.579,253.614
18.589,253.55
18.599,253.486
18.609,253.422
18.619,253.358
18.629,253.294
18.639,253.23
18.649,253.166
18.659,253.102
18.669,253.134
18.959,253.006
18.969,253.134
18.979,253.262
18.989,253.39
18.999,253.518
19.009,253.646
19.019,253.678
19.03,253.71
19.039,253.838
19.049,253.87
19.059,253.902
19.069,253.934
19.079,253.87
19.089,253.806
19.099,253.742
19.109,253.774
19.119,253.806
19.129,253.838
19.139,253.966
19.149,253.998
19.159,253.934
19.169,253.87
19.179,253.71
19.189,253.55
19.2,253.486
19.209,253.518
19.219,253.646
19.229,253.678
19.239,253.614
19.249,253.55
19.259,253.486
19.269,253.518
19.279,253.55
19.289,253.486
19.299,253.422
19.309,253.358
19.319,253.294
19.329,253.326
19.339,253.454
19.349,253.582
19.359,253.614
19.369,253.551
19.379,253.487
19.389,253.423
19.399,253.359
19.409,253.295
19.419,253.327
19.429,253.455
19.439,253.487
19.449,253.519
19.459,253.647
19.469,253.679
19.479,253.711
19.489,253.839
19.5,253.967
19.509,253.999
19.519,254.031
19.529,254.159
19.539,254.095
19.549,253.935
19.559,253.871
19.569,253.711
19.579,253.551
19.589,253.487
19.599,253.519
19.609,253.647
19.619,253.679
