Tempo (s),RPM
0.753,900.0
0.754,900.0
0.755,900.0
0.756,1200.0
0.757,900.0
0.758,900.0
0.759,900.0
0.76,1200.0
0.761,900.0
0.762,900.0
0.763,1200.0
0.764,900.0
0.765,900.0
0.766,900.0
0.768,1200.0
0.769,900.0
0.77,900.0
0.77,1200.0
0.771,900.0
0.772,900.0
0.773,1200.0
0.774,900.0
0.899,1200.0
0.9,900.0
0.901,1200.0
0.902,900.0
0.903,1200.0
0.904,900.0
0.905,1200.0
0.906,1200.0
0.907,900.0
0.908,1200.0
0.909,900.0
0.91,1200.0
0.911,900.0
0.912,1200.0
0.913,900.0
0.914,1200.0
0.915,900.0
0.916,1200.0
0.917,900.0
0.918,900.0
0.919,1200.0
0.92,900.0
0.921,1200.0
0.922,900.0
0.923,1200.0
0.924,900.0
0.925,1200.0
0.926,900.0
0.927,900.0
0.928,1200.0
0.929,900.0
0.93,1200.0
0.931,900.0
0.932,900.0
0.933,1200.0
0.934,900.0
0.935,1200.0
0.936,900.0
0.937,900.0
0.939,1200.0
0.94,900.0
0.94,900.0
0.941,1200.0
0.942,900.0
0.943,900.0
0.944,1200.0
0.945,900.0
0.946,900.0
0.947,1200.0
0.948,900.0
0.949,900.0
0.95,1200.0
0.951,900.0
0.952,900.0
0.953,1200.0
0.954,900.0
0.955,900.0
0.956,1200.0
0.957,900.0
0.958,900.0
0.959,900.0
0.96,1200.0
0.961,900.0
0.962,900.0
0.963,900.0
0.964,900.0
0.965,1200.0
0.966,900.0
0.967,900.0
0.968,900.0
0.969,1200.0
0.97,900.0
0.971,900.0
0.972,900.0
0.973,900.0
0.974,1200.0
0.975,900.0
0.976,900.0
0.977,900.0
0.978,900.0
0.979,900.0
0.98,1200.0
0.982,900.0
0.983,900.0
0.983,900.0
0.984,900.0
0.985,900.0
0.986,1200.0
0.987,900.0
0.988,900.0
0.989,900.0
0.99,900.0
0.991,1200.0
0.992,900.0
0.993,900.0
0.994,900.0
0.995,900.0
0.996,900.0
0.997,1200.0
0.998,900.0
1.124,900.0
1.125,1200.0
1.126,900.0
1.127,1200.0
1.128,900.0
1.129,900.0
1.13,1200.0
1.131,900.0
1.132,1200.0
1.133,900.0
1.134,1200.0
1.135,900.0
1.136,1200.0
1.137,900.0
1.138,1200.0
1.139,900.0
1.14,1200.0
1.141,900.0
1.142,1200.0
1.143,900.0
1.144,900.0
1.145,1200.0
1.146,900.0
1.147,1200.0
1.148,900.0
1.149,1200.0
1.15,900.0
1.152,1200.0
1.153,900.0
1.154,1200.0
1.154,900.0
1.155,1200.0
1.156,900.0
1.157,1200.0
1.158,900.0
1.159,1200.0
1.16,900.0
1.161,1200.0
1.162,900.0
1.163,1200.0
1.164,900.0
1.165,1200.0
1.166,1200.0
1.167,900.0
1.168,1200.0
1.169,900.0
1.17,1200.0
1.171,900.0
1.172,1200.0
1.173,900.0
1.174,1200.0
1.175,1200.0
1.176,900.0
1.177,1200.0
1.178,900.0
1.179,1200.0
1.18,900.0
1.181,1200.0
1.182,1200.0
1.183,900.0
1.184,1200.0
1.185,900.0
1.186,1200.0
1.187,900.0
1.188,1200.0
1.189,1200.0
1.19,900.0
1.191,1200.0
1.192,1200.0
1.193,900.0
1.195,1200.0
1.196,900.0
1.196,1200.0
1.197,900.0
1.198,1200.0
1.199,1200.0
1.2,900.0
1.201,1200.0
1.202,900.0
1.203,1200.0
1.204,1200.0
1.205,900.0
1.206,1200.0
1.207,900.0
1.208,1200.0
1.209,900.0
1.21,1200.0
1.211,900.0
1.212,1200.0
1.213,900.0
1.214,1200.0
1.215,900.0
1.216,1200.0
1.217,900.0
1.218,1200.0
1.219,900.0
1.22,1200.0
1.221,900.0
1.222,900.0
1.223,1200.0
1.35,900.0
1.351,900.0
1.352,900.0
1.353,1200.0
1.354,900.0
1.355,900.0
1.356,1200.0
1.357,900.0
1.358,900.0
1.359,900.0
